Date,Open,High,Low,Close,Adj Close,Volume
2013-09-03,291.500000,291.500000,289.500000,291.000000,178.475937,1869
2013-09-04,291.000000,291.000000,289.000000,291.000000,178.475937,3364
2013-09-05,291.000000,292.000000,290.000000,291.500000,178.782654,7203
2013-09-06,290.000000,291.500000,290.000000,291.500000,178.782654,10787
2013-09-09,291.500000,291.500000,289.000000,290.500000,178.169342,6000
2013-09-10,290.000000,291.000000,289.500000,290.500000,178.169342,6607
2013-09-11,290.000000,291.500000,290.000000,291.500000,178.782654,3899
2013-09-12,291.500000,292.000000,290.000000,292.000000,179.089264,2850
2013-09-13,292.000000,292.500000,291.000000,292.000000,179.089264,3949
2013-09-16,291.000000,293.000000,290.000000,292.500000,179.395920,44626
2013-09-17,293.000000,295.000000,292.000000,295.000000,180.929260,2710
2013-09-18,298.000000,298.000000,293.500000,297.000000,182.155869,3924
2013-09-19,296.000000,299.000000,296.000000,299.000000,183.382507,3915
2013-09-20,299.000000,301.000000,296.500000,301.000000,184.609161,5884
2013-09-23,300.000000,300.000000,298.500000,300.000000,183.995850,5998
2013-09-24,300.000000,302.000000,299.000000,302.000000,185.222443,7117
2013-09-25,300.000000,302.000000,299.500000,302.000000,185.222443,8424
2013-09-26,298.000000,301.000000,294.000000,300.000000,187.093399,11295
2013-09-27,300.000000,302.000000,297.000000,302.000000,188.340652,6153
2013-09-30,300.000000,300.000000,289.500000,296.000000,184.598816,11095
2013-10-01,294.000000,295.000000,292.000000,295.000000,183.975189,4709
2013-10-02,297.000000,297.000000,293.000000,296.000000,184.598816,3192
2013-10-03,295.000000,296.000000,293.000000,296.000000,184.598816,1086
2013-10-04,293.000000,295.500000,293.000000,295.500000,184.287003,2935
2013-10-07,293.000000,295.500000,292.000000,294.500000,183.663376,5343
2013-10-08,291.500000,294.500000,290.000000,294.000000,183.351501,5223
2013-10-09,292.000000,294.000000,291.000000,293.000000,182.727844,4364
2013-10-10,293.500000,293.500000,292.000000,292.000000,182.104218,4109
2013-10-11,293.500000,294.000000,291.000000,294.000000,183.351501,5620
2013-10-14,293.500000,294.000000,292.000000,294.000000,183.351501,1696
2013-10-15,294.000000,294.000000,293.000000,293.500000,183.039719,5730
2013-10-16,293.500000,296.500000,293.500000,296.000000,184.598816,1445
2013-10-17,296.000000,296.000000,293.500000,295.500000,184.287003,5080
2013-10-18,293.000000,296.000000,293.000000,294.000000,183.351501,7993
2013-10-21,294.000000,294.500000,292.000000,294.000000,183.351501,6080
2013-10-22,294.000000,294.000000,291.500000,293.500000,183.039719,5196
2013-10-23,293.500000,293.500000,290.500000,293.000000,182.727844,7962
2013-10-24,293.500000,294.000000,290.000000,294.000000,183.351501,4561
2013-10-25,294.000000,294.000000,291.500000,293.500000,183.039719,1640
2013-10-28,292.500000,292.500000,291.000000,292.500000,182.416046,4400
2013-10-29,292.000000,292.500000,292.000000,292.500000,182.416046,4697
2013-10-30,293.000000,293.000000,292.000000,293.000000,182.727844,2611
2013-10-31,294.000000,294.000000,292.000000,292.000000,182.104218,3832
2013-11-01,292.500000,292.500000,291.000000,291.000000,181.480591,451
2013-11-04,291.000000,294.000000,291.000000,293.000000,182.727844,7102
2013-11-05,293.000000,293.000000,291.500000,293.000000,182.727844,1981
2013-11-06,292.500000,292.500000,292.000000,292.500000,182.416046,6012
2013-11-07,292.500000,293.500000,290.500000,293.500000,183.039719,21057
2013-11-08,292.000000,293.000000,292.000000,293.000000,182.727844,7470
2013-11-11,294.000000,294.500000,292.500000,294.500000,183.663376,3761
2013-11-12,294.500000,294.500000,293.000000,294.500000,183.663376,3450
2013-11-13,294.000000,294.000000,292.000000,293.500000,183.039719,10188
2013-11-14,293.500000,294.500000,293.000000,294.000000,183.351501,3472
2013-11-15,294.500000,296.000000,294.000000,296.000000,184.598816,2925
2013-11-18,294.500000,296.000000,293.000000,296.000000,184.598816,5561
2013-11-19,297.500000,297.500000,295.000000,297.000000,185.222458,23875
2013-11-20,297.000000,298.000000,296.000000,297.500000,185.534286,4741
2013-11-21,297.500000,297.500000,294.000000,296.500000,184.910629,6890
2013-11-22,297.000000,297.500000,294.000000,297.500000,185.534286,9053
2013-11-25,297.000000,297.000000,295.000000,297.000000,185.222458,6575
2013-11-26,295.000000,296.500000,294.500000,296.500000,184.910629,7602
2013-11-27,296.500000,297.000000,295.500000,297.000000,185.222458,2047
2013-11-28,296.000000,296.500000,295.500000,295.500000,184.287003,3347
2013-11-29,296.500000,296.500000,296.000000,296.500000,184.910629,762
2013-12-02,297.000000,297.000000,295.000000,296.500000,184.910629,3647
2013-12-03,296.000000,297.500000,295.000000,297.500000,185.534286,5105
2013-12-04,296.000000,297.500000,296.000000,297.500000,185.534286,976
2013-12-05,295.500000,299.000000,295.500000,298.000000,185.846054,3942
2013-12-06,298.000000,303.000000,297.000000,301.000000,187.717041,6944
2013-12-09,301.000000,301.000000,298.000000,301.000000,187.717041,2075
2013-12-10,297.500000,301.000000,297.500000,301.000000,187.717041,3175
2013-12-11,301.000000,301.000000,298.500000,301.000000,187.717041,1610
2013-12-12,298.500000,303.000000,298.000000,302.000000,188.340652,7749
2013-12-13,303.000000,305.000000,300.000000,304.000000,189.587982,10585
2013-12-16,304.000000,306.000000,303.000000,306.000000,190.835281,2425
2013-12-17,303.000000,305.000000,302.000000,305.000000,190.211578,5787
2013-12-18,302.000000,304.000000,302.000000,304.000000,189.587982,3750
2013-12-19,302.000000,304.000000,301.000000,304.000000,189.587982,4938
2013-12-20,302.000000,303.000000,301.000000,302.000000,188.340652,2000
2013-12-23,298.000000,299.000000,296.500000,299.000000,189.608948,929
2013-12-27,300.000000,300.000000,290.500000,300.000000,190.243149,8050
2013-12-30,300.000000,300.000000,296.500000,300.000000,190.243149,1146
2014-01-02,299.000000,300.000000,298.000000,299.500000,189.926025,6320
2014-01-03,299.000000,300.000000,297.000000,300.000000,190.243149,5192
2014-01-07,300.000000,302.000000,299.500000,302.000000,191.511353,3449
2014-01-08,302.000000,303.000000,300.000000,303.000000,192.145554,12306
2014-01-09,303.000000,304.000000,301.000000,304.000000,192.779709,2399
2014-01-10,303.000000,304.000000,303.000000,304.000000,192.779709,712
2014-01-13,304.000000,306.000000,304.000000,306.000000,194.047958,4565
2014-01-14,305.000000,307.000000,302.000000,307.000000,194.682159,4186
2014-01-15,307.000000,308.000000,305.000000,308.000000,195.316315,4687
2014-01-16,308.000000,308.000000,305.000000,308.000000,195.316315,13558
2014-01-17,308.000000,308.000000,305.000000,308.000000,195.316315,4318
2014-01-20,307.000000,309.000000,306.000000,308.000000,195.316315,6400
2014-01-21,308.000000,308.000000,306.000000,308.000000,195.316315,3670
2014-01-22,308.000000,308.000000,307.000000,308.000000,195.316315,1361
2014-01-23,307.000000,309.000000,307.000000,309.000000,195.950409,39321
2014-01-24,307.000000,310.000000,306.000000,310.000000,196.584579,8321
2014-01-27,310.000000,310.000000,306.000000,310.000000,196.584579,1410
2014-01-28,309.000000,310.000000,306.000000,310.000000,196.584579,4890
2014-01-29,310.000000,311.000000,308.000000,311.000000,197.218674,5093
2014-01-30,311.000000,311.000000,307.000000,311.000000,197.218674,5400
2014-01-31,310.000000,310.000000,306.000000,309.000000,195.950409,3257
2014-02-03,309.000000,310.000000,307.000000,309.000000,195.950409,3082
2014-02-04,309.000000,312.000000,308.000000,312.000000,197.852814,5998
2014-02-05,310.000000,314.000000,309.000000,314.000000,199.121140,3200
2014-02-06,312.000000,313.000000,305.000000,312.000000,197.852814,8868
2014-02-07,309.000000,312.000000,304.000000,310.000000,196.584579,10165
2014-02-10,310.000000,311.000000,307.000000,311.000000,197.218674,1519
2014-02-11,308.000000,312.000000,306.000000,312.000000,197.852814,4902
2014-02-12,310.000000,312.000000,310.000000,312.000000,197.852814,3968
2014-02-13,310.000000,312.000000,310.000000,312.000000,197.852814,1689
2014-02-14,312.000000,312.000000,310.000000,312.000000,197.852814,1375
2014-02-17,310.000000,313.000000,310.000000,313.000000,198.486984,2268
2014-02-18,312.000000,314.000000,310.000000,312.000000,197.852814,7338
2014-02-19,312.000000,313.000000,310.000000,313.000000,198.486984,1324
2014-02-20,312.000000,313.000000,312.000000,313.000000,198.486984,1625
2014-02-21,311.000000,314.000000,311.000000,314.000000,199.121140,7331
2014-02-24,312.000000,314.000000,311.000000,314.000000,199.121140,8117
2014-02-25,314.000000,314.000000,311.000000,313.000000,198.486984,3363
2014-02-26,312.000000,313.000000,312.000000,312.000000,197.852814,2880
2014-02-27,313.000000,313.000000,311.000000,312.000000,197.852814,2875
2014-02-28,314.000000,314.000000,312.000000,313.000000,198.486984,3511
2014-03-03,312.000000,313.000000,310.000000,313.000000,198.486984,8955
2014-03-04,311.000000,313.000000,311.000000,313.000000,198.486984,5785
2014-03-05,312.000000,314.000000,311.000000,313.000000,198.486984,7129
2014-03-06,313.000000,316.000000,312.000000,314.000000,199.121140,2581
2014-03-07,312.000000,314.000000,310.000000,314.000000,199.121140,14973
2014-03-10,313.000000,314.000000,312.000000,314.000000,199.121140,4344
2014-03-11,313.000000,314.000000,312.000000,314.000000,199.121140,9233
2014-03-12,314.000000,314.000000,311.000000,312.000000,197.852814,12327
2014-03-13,312.000000,313.000000,310.000000,313.000000,198.486984,13999
2014-03-14,311.000000,312.000000,311.000000,312.000000,197.852814,6991
2014-03-17,312.000000,314.000000,312.000000,314.000000,199.121140,4122
2014-03-18,314.000000,314.000000,314.000000,314.000000,199.121140,644
2014-03-19,314.000000,315.000000,313.000000,315.000000,199.755280,2947
2014-03-20,314.000000,315.000000,314.000000,315.000000,199.755280,1448
2014-03-21,315.000000,316.000000,314.000000,316.000000,200.389404,4173
2014-03-24,317.000000,318.000000,317.000000,318.000000,201.657654,1930
2014-03-25,318.000000,319.000000,315.000000,319.000000,202.291824,1726
2014-03-26,317.000000,320.000000,315.000000,320.000000,202.925995,5051
2014-03-27,315.000000,315.000000,312.000000,315.000000,202.925995,2140
2014-03-28,313.000000,315.000000,313.000000,315.000000,202.925995,2831
2014-03-31,313.000000,315.000000,312.000000,315.000000,202.925995,5845
2014-04-01,315.000000,315.000000,313.000000,315.000000,202.925995,4240
2014-04-02,315.000000,316.000000,314.000000,315.000000,202.925995,3986
2014-04-03,314.000000,314.000000,312.000000,314.000000,202.281784,7674
2014-04-04,313.000000,314.000000,313.000000,314.000000,202.281784,1556
2014-04-07,314.000000,314.000000,312.000000,314.000000,202.281784,7904
2014-04-08,314.000000,314.000000,313.000000,314.000000,202.281784,1383
2014-04-09,313.000000,314.000000,313.000000,314.000000,202.281784,2843
2014-04-10,313.000000,314.000000,313.000000,314.000000,202.281784,516
2014-04-11,314.000000,314.000000,311.000000,314.000000,202.281784,8194
2014-04-14,313.000000,314.000000,312.000000,314.000000,202.281784,5115
2014-04-15,314.000000,314.000000,312.000000,314.000000,202.281784,638
2014-04-16,314.000000,314.000000,311.000000,314.000000,202.281784,6079
2014-04-17,313.000000,314.000000,313.000000,314.000000,202.281784,3593
2014-04-22,313.000000,314.000000,313.000000,314.000000,202.281784,2305
2014-04-23,314.000000,314.000000,313.000000,314.000000,202.281784,1095
2014-04-24,314.000000,315.000000,313.000000,315.000000,202.925995,1218
2014-04-25,315.000000,318.000000,315.000000,318.000000,204.858597,3226
2014-04-28,318.000000,318.000000,315.000000,317.000000,204.214386,1178
2014-04-29,317.000000,318.000000,317.000000,318.000000,204.858597,659
2014-04-30,318.000000,318.000000,317.000000,318.000000,204.858597,1167
2014-05-02,319.000000,320.000000,317.000000,317.000000,204.214386,52776
2014-05-05,318.000000,318.000000,318.000000,318.000000,204.858597,1025
2014-05-06,317.000000,318.000000,317.000000,318.000000,204.858597,1950
2014-05-07,318.000000,318.000000,315.000000,317.000000,204.214386,6565
2014-05-08,317.000000,318.000000,316.000000,318.000000,204.858597,6313
2014-05-09,317.000000,319.000000,317.000000,319.000000,205.502823,22177
2014-05-12,321.000000,324.000000,319.000000,321.000000,206.791245,1368
2014-05-13,324.000000,324.000000,321.000000,321.000000,206.791245,2981
2014-05-14,321.000000,323.000000,320.000000,323.000000,208.079651,3750
2014-05-15,322.000000,325.000000,320.000000,325.000000,209.368073,6056
2014-05-16,324.000000,325.000000,323.000000,325.000000,209.368073,1331
2014-05-19,325.000000,325.000000,323.000000,325.000000,209.368073,2414
2014-05-20,325.000000,328.000000,324.000000,328.000000,211.300720,3356
2014-05-21,327.000000,328.000000,326.000000,328.000000,211.300720,7975
2014-05-22,327.000000,328.000000,327.000000,328.000000,211.300720,2372
2014-05-23,328.000000,328.000000,325.000000,328.000000,211.300720,4665
2014-05-26,328.000000,328.000000,326.000000,328.000000,211.300720,3150
2014-05-27,328.000000,328.000000,327.000000,328.000000,211.300720,3020
2014-05-28,328.000000,328.000000,327.000000,328.000000,211.300720,3025
2014-05-30,327.000000,329.000000,327.000000,329.000000,211.944931,6801
2014-06-02,327.000000,332.000000,327.000000,331.000000,213.233292,1535
2014-06-03,328.000000,332.000000,328.000000,332.000000,213.877518,637
2014-06-04,331.000000,332.000000,329.000000,332.000000,213.877518,1710
2014-06-05,331.000000,335.000000,329.000000,335.000000,215.810135,9604
2014-06-09,335.000000,335.000000,328.000000,333.000000,214.521729,15782
2014-06-10,333.000000,333.000000,330.000000,332.000000,213.877518,13316
2014-06-11,331.000000,333.000000,330.000000,331.000000,213.233292,10307
2014-06-12,330.000000,330.000000,324.000000,328.000000,211.300720,23608
2014-06-13,330.000000,331.000000,328.000000,330.000000,212.589142,2447
2014-06-16,330.000000,332.000000,329.000000,332.000000,213.877518,8197
2014-06-17,330.000000,336.000000,329.000000,334.000000,215.165985,13539
2014-06-18,333.000000,336.000000,331.000000,336.000000,216.454407,4467
2014-06-19,336.000000,337.000000,335.000000,336.000000,216.454407,1030
2014-06-23,336.000000,337.000000,333.000000,337.000000,217.098587,5719
2014-06-24,334.000000,336.000000,331.000000,336.000000,216.454407,12868
2014-06-25,336.000000,337.000000,334.000000,337.000000,217.098587,2054
2014-06-26,334.000000,334.000000,330.000000,334.000000,218.406433,2872
2014-06-27,334.000000,336.000000,334.000000,334.000000,218.406433,1294
2014-06-30,333.000000,335.000000,333.000000,335.000000,219.060303,817
2014-07-01,333.000000,335.000000,333.000000,335.000000,219.060303,321
2014-07-02,335.000000,338.000000,335.000000,338.000000,221.022049,3030
2014-07-03,336.000000,338.000000,336.000000,338.000000,221.022049,5798
2014-07-04,338.000000,338.000000,336.000000,338.000000,221.022049,737
2014-07-07,336.000000,338.000000,336.000000,338.000000,221.022049,260
2014-07-08,338.000000,342.000000,338.000000,342.000000,223.637711,6910
2014-07-09,342.000000,345.000000,340.000000,344.000000,224.945557,2941
2014-07-10,346.000000,346.000000,342.000000,344.000000,224.945557,6214
2014-07-11,343.000000,344.000000,342.000000,344.000000,224.945557,1287
2014-07-14,341.000000,344.000000,340.000000,344.000000,224.945557,9933
2014-07-15,342.000000,344.000000,342.000000,344.000000,224.945557,359
2014-07-16,344.000000,344.000000,344.000000,344.000000,224.945557,300
2014-07-17,344.000000,344.000000,344.000000,344.000000,224.945557,0
2014-07-18,344.000000,348.000000,344.000000,348.000000,227.561188,2583
2014-07-21,346.000000,348.000000,346.000000,348.000000,227.561188,2469
2014-07-22,349.000000,349.000000,345.000000,348.000000,227.561188,952
2014-07-23,344.000000,348.000000,344.000000,347.000000,226.907242,2836
2014-07-24,347.000000,347.000000,344.000000,347.000000,226.907242,337
2014-07-25,346.000000,347.000000,345.000000,347.000000,226.907242,550
2014-07-28,344.000000,346.000000,344.000000,344.000000,224.945557,80
2014-07-29,347.000000,347.000000,344.000000,347.000000,226.907242,650
2014-07-30,345.000000,347.000000,345.000000,346.000000,226.253326,525
2014-07-31,346.000000,346.000000,344.000000,344.000000,224.945557,1597
2014-08-01,344.000000,346.000000,343.000000,343.000000,224.291595,457
2014-08-04,347.000000,347.000000,345.000000,347.000000,226.907242,2413
2014-08-05,347.000000,348.000000,347.000000,348.000000,227.561188,1625
2014-08-06,346.000000,348.000000,344.000000,348.000000,227.561188,1318
2014-08-07,346.000000,348.000000,346.000000,348.000000,227.561188,530
2014-08-08,345.000000,348.000000,342.000000,348.000000,227.561188,5809
2014-08-11,343.000000,349.000000,342.000000,349.000000,228.215118,6527
2014-08-12,347.000000,350.000000,345.000000,350.000000,228.868988,4601
2014-08-13,348.000000,350.000000,345.000000,350.000000,228.868988,3393
2014-08-14,349.000000,350.000000,347.000000,350.000000,228.868988,2414
2014-08-15,349.000000,350.000000,347.000000,347.000000,226.907242,2204
2014-08-18,349.000000,350.000000,348.000000,350.000000,228.868988,1488
2014-08-19,349.000000,350.000000,349.000000,350.000000,228.868988,1635
2014-08-20,350.000000,351.000000,348.000000,351.000000,229.522903,2830
2014-08-21,349.000000,352.000000,349.000000,351.000000,229.522903,2679
2014-08-22,352.000000,353.000000,349.000000,353.000000,230.830750,513
2014-08-25,353.000000,353.000000,348.000000,352.000000,230.176819,10499
2014-08-26,351.000000,353.000000,350.000000,353.000000,230.830750,3023
2014-08-27,353.000000,354.000000,351.000000,354.000000,231.484680,993
2014-08-28,354.000000,356.000000,352.000000,356.000000,232.792450,2000
2014-08-29,354.000000,356.000000,353.000000,355.000000,232.138550,2305
2014-09-01,353.000000,355.000000,353.000000,355.000000,232.138550,1028
2014-09-02,353.000000,353.000000,346.000000,350.000000,228.868988,4101
2014-09-03,345.000000,347.000000,339.000000,346.000000,226.253326,6246
2014-09-04,346.000000,346.000000,342.000000,345.000000,225.599411,4184
2014-09-05,344.000000,344.000000,337.000000,341.000000,222.983795,7347
2014-09-08,340.000000,343.000000,340.000000,343.000000,224.291595,2899
2014-09-09,343.000000,347.000000,343.000000,346.000000,226.253326,2210
2014-09-10,346.000000,348.000000,340.000000,348.000000,227.561188,4500
2014-09-11,348.000000,349.000000,346.000000,348.000000,227.561188,2375
2014-09-12,346.000000,349.000000,344.000000,348.000000,227.561188,5499
2014-09-15,345.000000,348.000000,342.000000,348.000000,227.561188,465
2014-09-16,348.000000,352.000000,341.000000,352.000000,230.176819,5121
2014-09-17,347.000000,349.000000,345.000000,349.000000,228.215118,6579
2014-09-18,348.000000,350.000000,348.000000,350.000000,228.868988,10175
2014-09-19,350.000000,352.000000,347.000000,350.000000,228.868988,2172
2014-09-22,349.000000,352.000000,349.000000,352.000000,230.176819,14287
2014-09-23,350.000000,353.000000,347.000000,352.000000,230.176819,18294
2014-09-24,349.000000,354.000000,349.000000,353.000000,230.830750,3118
2014-09-25,349.000000,352.000000,349.000000,352.000000,230.176819,1566
2014-09-26,347.000000,347.000000,342.000000,347.000000,230.176788,11500
2014-09-29,349.000000,351.000000,347.000000,351.000000,232.830154,3910
2014-09-30,351.000000,352.000000,349.000000,352.000000,233.493484,13870
2014-10-01,350.000000,351.000000,350.000000,351.000000,232.830154,3730
2014-10-02,348.000000,352.000000,347.000000,352.000000,233.493484,6769
2014-10-03,352.000000,352.000000,346.000000,352.000000,233.493484,8603
2014-10-06,351.000000,351.000000,348.000000,351.000000,232.830154,1221
2014-10-07,348.000000,351.000000,348.000000,350.000000,232.166824,11305
2014-10-08,347.000000,351.000000,347.000000,351.000000,232.830154,6700
2014-10-09,350.000000,352.000000,348.000000,352.000000,233.493484,10740
2014-10-10,347.000000,352.000000,345.000000,352.000000,233.493484,12094
2014-10-13,350.000000,350.000000,344.000000,349.000000,231.503510,25916
2014-10-14,344.000000,348.000000,338.000000,346.000000,229.513458,29840
2014-10-15,343.000000,347.000000,340.000000,346.000000,229.513458,19998
2014-10-16,343.000000,347.000000,333.000000,347.000000,230.176788,31601
2014-10-17,346.000000,348.000000,344.000000,348.000000,230.840164,5360
2014-10-20,347.000000,348.000000,345.000000,348.000000,230.840164,5265
2014-10-21,347.000000,349.000000,346.000000,349.000000,231.503510,4758
2014-10-22,347.000000,349.000000,345.000000,349.000000,231.503510,12584
2014-10-23,347.000000,349.000000,347.000000,349.000000,231.503510,2043
2014-10-24,350.000000,352.000000,348.000000,352.000000,233.493484,7168
2014-10-27,350.000000,353.000000,350.000000,352.000000,233.493484,2629
2014-10-28,352.000000,352.000000,350.000000,352.000000,233.493484,1797
2014-10-29,351.000000,352.000000,351.000000,352.000000,233.493484,1825
2014-10-30,351.000000,352.000000,348.000000,352.000000,233.493484,25072
2014-10-31,352.000000,352.000000,350.000000,352.000000,233.493484,8053
2014-11-03,350.000000,352.000000,350.000000,352.000000,233.493484,2166
2014-11-04,351.000000,354.000000,351.000000,354.000000,234.820190,7710
2014-11-05,354.000000,360.000000,354.000000,360.000000,238.800278,2254
2014-11-06,352.000000,357.000000,350.000000,357.000000,236.810150,31245
2014-11-07,354.000000,358.000000,353.000000,357.000000,236.810150,9668
2014-11-10,354.000000,357.000000,352.000000,356.000000,236.146835,11807
2014-11-11,356.000000,358.000000,354.000000,358.000000,237.473480,5767
2014-11-12,359.000000,360.000000,355.000000,356.000000,236.146835,8736
2014-11-13,354.000000,357.000000,350.000000,355.000000,235.483475,21091
2014-11-14,353.000000,354.000000,347.000000,354.000000,234.820190,14580
2014-11-17,354.000000,354.000000,351.000000,354.000000,234.820190,8870
2014-11-18,351.000000,354.000000,351.000000,354.000000,234.820190,3370
2014-11-19,352.000000,356.000000,351.000000,356.000000,236.146835,2778
2014-11-20,354.000000,356.000000,354.000000,356.000000,236.146835,1308
2014-11-21,357.000000,357.000000,355.000000,357.000000,236.810150,1270
2014-11-24,356.000000,357.000000,354.000000,357.000000,236.810150,1307
2014-11-25,354.000000,358.000000,352.000000,356.000000,236.146835,23281
2014-11-26,354.000000,357.000000,354.000000,357.000000,236.810150,961
2014-11-27,357.000000,357.000000,354.000000,357.000000,236.810150,7005
2014-11-28,354.000000,357.000000,354.000000,356.000000,236.146835,5854
2014-12-01,354.000000,356.000000,352.000000,356.000000,236.146835,14575
2014-12-02,355.000000,358.000000,351.000000,358.000000,237.473480,60852
2014-12-03,354.000000,359.000000,354.000000,359.000000,238.136856,1179
2014-12-04,356.000000,360.000000,356.000000,359.000000,238.136856,2563
2014-12-05,360.000000,360.000000,359.000000,360.000000,238.800278,1417
2014-12-08,360.000000,360.000000,357.000000,360.000000,238.800278,11625
2014-12-09,360.000000,362.000000,357.000000,362.000000,240.126816,7370
2014-12-10,361.000000,362.000000,360.000000,362.000000,240.126816,3473
2014-12-11,362.000000,364.000000,362.000000,364.000000,241.453583,1082
2014-12-12,364.000000,364.000000,358.000000,362.000000,240.126816,7386
2014-12-15,364.000000,364.000000,360.000000,364.000000,241.453583,9093
2014-12-16,362.000000,366.000000,360.000000,366.000000,242.780167,28861
2014-12-17,364.000000,366.000000,360.000000,364.000000,241.453583,16143
2014-12-18,366.000000,366.000000,362.000000,366.000000,242.780167,8564
2014-12-19,367.000000,372.000000,367.000000,369.000000,244.770111,537
2014-12-22,364.000000,370.000000,364.000000,368.000000,244.106827,3953
2014-12-23,366.000000,372.000000,364.000000,372.000000,250.159073,3836
2014-12-29,372.000000,372.000000,362.000000,369.000000,251.522293,454
2014-12-30,366.000000,368.000000,364.000000,368.000000,250.840698,1285
2015-01-02,367.000000,369.000000,363.000000,368.000000,250.840698,4233
2015-01-05,365.000000,368.000000,365.000000,367.000000,250.159103,1318
2015-01-07,368.000000,369.000000,364.000000,369.000000,251.522293,3804
2015-01-08,369.000000,369.000000,365.000000,369.000000,251.522293,3588
2015-01-09,365.000000,369.000000,365.000000,368.000000,250.840698,3202
2015-01-12,366.000000,366.000000,359.000000,364.000000,248.114090,13677
2015-01-13,363.000000,363.000000,359.000000,362.000000,246.750916,3690
2015-01-14,359.000000,360.000000,357.000000,359.000000,244.706009,3239
2015-01-15,358.000000,362.000000,356.000000,360.000000,245.387619,6884
2015-01-16,356.000000,360.000000,354.000000,360.000000,245.387619,11295
2015-01-19,359.000000,360.000000,355.000000,359.000000,244.706009,4095
2015-01-20,358.000000,360.000000,356.000000,360.000000,245.387619,12618
2015-01-21,362.000000,362.000000,357.000000,360.000000,245.387619,6567
2015-01-22,360.000000,360.000000,358.000000,360.000000,245.387619,9760
2015-01-23,361.000000,361.000000,359.000000,360.000000,245.387619,6045
2015-01-26,359.000000,359.000000,357.000000,358.000000,244.024368,13325
2015-01-27,357.000000,359.000000,356.000000,359.000000,244.706009,4843
2015-01-28,357.000000,359.000000,356.000000,359.000000,244.706009,14970
2015-01-29,357.000000,358.000000,356.000000,358.000000,244.024368,14238
2015-01-30,358.000000,358.000000,356.000000,358.000000,244.024368,7513
2015-02-02,358.000000,360.000000,357.000000,360.000000,245.387619,6577
2015-02-03,358.000000,362.000000,358.000000,362.000000,246.750916,3827
2015-02-04,360.000000,362.000000,360.000000,362.000000,246.750916,2085
2015-02-05,361.000000,368.000000,361.000000,366.000000,249.477386,3927
2015-02-06,368.000000,372.000000,367.000000,372.000000,253.567245,4063
2015-02-09,368.000000,376.000000,368.000000,376.000000,256.293762,10282
2015-02-10,372.000000,384.000000,372.000000,381.000000,259.701965,6329
2015-02-11,376.000000,384.000000,376.000000,384.000000,261.746796,2284
2015-02-12,382.000000,387.000000,380.000000,386.000000,263.110107,11192
2015-02-13,382.000000,388.000000,382.000000,388.000000,264.473389,8953
2015-02-16,380.000000,391.000000,380.000000,388.000000,264.473389,5033
2015-02-17,388.000000,394.000000,385.000000,393.000000,267.881470,5051
2015-02-18,389.000000,394.000000,389.000000,394.000000,268.563110,3160
2015-02-19,394.000000,395.000000,391.000000,394.000000,268.563110,2528
2015-02-20,392.000000,400.000000,385.000000,400.000000,272.652893,10925
2015-02-23,400.000000,400.000000,393.000000,400.000000,272.652893,1092
2015-02-24,402.000000,402.000000,396.000000,400.000000,272.652893,2970
2015-02-25,400.000000,410.000000,400.000000,410.000000,279.469238,597
2015-02-26,400.000000,412.000000,400.000000,410.000000,279.469238,581
2015-02-27,401.000000,418.000000,400.000000,408.000000,278.106049,5167
2015-03-02,404.000000,406.000000,389.000000,406.000000,276.742706,21046
2015-03-03,407.000000,407.000000,397.000000,407.000000,277.424438,4369
2015-03-04,401.000000,410.000000,396.000000,410.000000,279.469238,11808
2015-03-05,403.000000,410.000000,403.000000,410.000000,279.469238,372
2015-03-06,405.000000,410.000000,400.000000,410.000000,279.469238,9184
2015-03-09,403.000000,410.000000,403.000000,410.000000,279.469238,2731
2015-03-10,404.000000,410.000000,402.000000,410.000000,279.469238,3162
2015-03-11,403.000000,408.000000,403.000000,406.000000,276.742706,4479
2015-03-12,406.000000,406.000000,403.000000,406.000000,276.742706,2407
2015-03-13,405.000000,409.000000,404.000000,408.000000,278.106049,2119
2015-03-16,400.000000,407.000000,395.000000,407.000000,277.424438,15307
2015-03-17,398.000000,405.000000,398.000000,405.000000,276.061127,12017
2015-03-18,406.000000,406.000000,386.000000,400.000000,272.652893,6063
2015-03-19,394.000000,401.000000,393.000000,398.000000,271.289673,3628
2015-03-20,401.000000,401.000000,394.000000,398.000000,271.289673,2499
2015-03-23,395.000000,398.000000,391.000000,396.000000,269.926392,9177
2015-03-24,393.000000,396.000000,392.000000,395.000000,269.244751,2485
2015-03-25,396.000000,396.000000,394.000000,396.000000,269.926392,1426
2015-03-26,390.000000,394.000000,388.000000,394.000000,268.563110,7128
2015-03-27,394.000000,394.000000,392.000000,394.000000,268.563110,1740
2015-03-30,390.000000,393.000000,381.000000,390.000000,269.253540,14120
2015-03-31,390.000000,391.000000,385.000000,390.000000,269.253540,3044
2015-04-01,390.000000,390.000000,390.000000,390.000000,269.253540,0
2015-04-02,388.000000,390.000000,386.000000,390.000000,269.253540,525
2015-04-07,388.000000,390.000000,383.000000,389.000000,268.563141,5756
2015-04-08,387.000000,388.000000,378.000000,388.000000,267.872711,5894
2015-04-09,382.000000,388.000000,379.000000,388.000000,267.872711,2705
2015-04-10,384.000000,386.000000,381.000000,385.000000,265.801575,6372
2015-04-13,385.000000,385.000000,382.000000,385.000000,265.801575,1186
